ID;Sand %;Clay %;Silt %;pH;EC mS/cm;O.M. %;CACO3 %;N_NO3 ppm;P ppm;K ppm;Mg ppm;Fe ppm;Zn ppm;Mn ppm;Cu ppm;B ppm;Adequação MILHO
875;0,29976;0,03949;0,8574;0,2076;0,00107;0,30949;0,2519;0,22959;0,06517;0,01311;0,19753;0,09659;0,02114;0,00244;0,09153;0,02658;0,0
1362;0,38162;0,27621;0,523;0,49861;0,09989;0,50904;0,00268;0,22459;0,06716;0,11413;0,02364;0,00741;0,13636;0,00689;0,01426;0,28279;1,0
775;0,29423;0,50618;0,37158;0,87871;0,09162;0,24295;0,31959;0,02773;0,02504;0,20563;0,04941;0,04757;0,08126;0,02436;0,04228;0,01111;0,0
811;0,65183;0,43988;0,06983;0,23121;0,01024;0,0746;0,61367;0,09125;0,01964;0,00589;0,16887;0,0583;0,08767;0,00714;0,00682;0,22179;0,0
1011;0,85241;0,13336;0,18425;0,26754;0,01951;0,05002;0,02031;0,06431;0,02406;0,02082;0,26892;0,15866;0,11954;0,10701;0,09019;0,1468;0,0
1546;0,45157;0,31176;0,41287;0,96803;0,0754;0,64788;0,01116;0,155;0,09442;0,08348;0,01094;0,01536;0,15937;0,08035;0,04016;0,34824;1,0
328;0,23129;0,59933;0,33888;0,90027;0,05532;0,26898;0,2049;0,04018;0,10796;0,15483;0,07684;0,06241;0,01574;0,04491;0,02077;0,08889;0,5
1611;0,37562;0,40668;0,39181;0,52712;0,08577;0,389;0,02833;0,1692;0,15174;0,30162;0,00866;0,01036;0,13095;0,0432;0,03613;0,33291;1,0
713;0,35718;0,41303;0,40429;0,1186;0,05835;0,24295;0,0;0,13888;0,02953;0,10526;0,13631;0,38836;0,05465;0,1404;0,03887;0,35556;0,5
1000;0,91585;0,06954;0,18555;0,20165;0,08952;0,18186;0,48116;0,08765;0,15639;0,00772;0,00464;0,34947;0,08834;0,00401;0,04177;0,11437;0,0
1019;0,23585;0,36492;0,58105;0,38808;0,39002;0,68021;0,05742;0,08285;0,04519;0,00043;0,12607;0,08618;0,02096;0,17733;0,09628;0,1532;0,0
1858;0,55454;0,32238;0,29468;0,79254;0,96481;0,42295;0,00692;0,2173;0,07667;0,06417;0,00251;0,00474;0,18045;0,07351;0,02343;0,30338;1,0
178;0,16834;0,78563;0,20806;0,95418;0,06119;0,50325;0,25773;0,08517;0,07347;0,27968;0,13191;0,1084;0,05293;0,03725;0,03561;0,03889;0,5
906;0,47095;0,2741;0,43239;0,16395;0,02084;0,10025;0,61509;0,04725;0,05836;0,05025;0,40095;0,09633;0,05744;0,011;0,00066;0,07042;0,0
695;0,38865;0,38198;0,40429;0,3531;0,05372;0,31887;0,01031;0,04383;0,18976;0,09058;0,14845;0,23976;0,07439;0,11931;0,04777;0,11111;0,5
87;0,54601;0,28884;0,33888;0,93801;0,05532;0,19089;0,10309;0,00398;0,05517;0,03856;0,15096;0,06001;0,09585;0,03484;0,02136;0,12222;0,5
1336;0,56506;0,24155;0,36889;0,97724;0,03166;0,43817;0,02558;0,00384;0,07208;0,36917;0,00471;0,00686;0,13883;0,09425;0,03344;0,28593;1,0
1771;0,49247;0,37373;0,3051;0,51109;0,11441;0,51839;0,04893;0,18423;0,02961;0,15689;0,01694;0,01823;0,17994;0,08188;0,03948;0,07159;1,0
458;0,26276;0,63038;0,27347;0,84367;0,066;0,21258;0,18428;0,06832;0,00991;0,20318;0,13987;0,08668;0,03004;0,03966;0,03976;0,03333;0,0
55;0,01098;0,44408;0,73133;0,88949;0,05176;0,21692;0,31314;0,03727;0,01282;0,07895;0,01256;0,0461;0,08441;0,01413;0,04332;0,0;0,5
1404;0,37009;0,41187;0,39209;0,30731;0,04501;0,53665;0,03679;0,21593;0,1557;0,11128;0,00868;0,01124;0,1686;0,01533;0,01167;0,26249;1,0
222;0,29423;0,41303;0,4697;0,91105;0,14766;0,22343;0,44459;0,25109;0,04123;0,08568;0,09276;0,05363;0,02289;0,00514;0,0276;0,11111;0,5
114;0,42012;0,41303;0,33888;0,83288;0,07507;0,42733;0,53866;0,06575;0,12567;0,14504;0,12144;0,09328;0,02861;0,00894;0,05015;0,25556;0,5
860;0,24305;0,71136;0,20866;0,23308;0,00334;0,33674;0,40656;0,16304;0,0113;0,00513;0,30742;0,1164;0,10453;0,00146;0,05689;0,00728;0,0
1541;0,54267;0,31556;0,31421;0,20982;0,11248;0,50979;0,01177;0,17595;0,06033;0,24413;0,01769;0,01679;0,17189;0,01195;0,03186;0,29123;1,0
974;0,10862;0,82783;0,22568;0,76637;0,0131;0,10433;0,35972;0,10332;0,04666;0,04844;0,27675;0,04382;0,08461;0,12846;0,00095;0,04586;0,0
175;0,16834;0,72353;0,27347;0,92992;0,12257;0,60521;0,28351;0,08658;0,02953;0,28764;0,14049;0,11625;0,12589;0,05861;0,03442;0,07222;0,5
846;0,51854;0,04434;0,62495;0,58194;0,01614;0,33556;0,65381;0,0307;0,05188;0,02097;0,14746;0,05499;0,02212;0,00598;0,10173;0,18354;0,0
590;0,32571;0,47513;0,37158;0,59569;0,06973;0,40347;0,04124;0,07529;0,15606;0,07405;0,28057;0,21445;0,04006;0,06155;0,05015;0,39444;0,5
1865;0,35345;0,4336;0,3865;0,42071;0,11428;0,33625;0,02515;0,02095;0,18287;0,14049;0,00505;0,31537;0,13668;0,04488;0,00286;0,37697;1,0
19;0,35718;0,19569;0,63322;0,8814;0,10745;0,44035;0,08376;0,09281;0,2374;0,0814;0,0626;0,1114;0,08727;0,02719;0,03264;0,04444;0,5
424;0,48307;0,35093;0,33888;0,86792;0,06938;0,26681;0,27448;0,09937;0,01909;0,0563;0,04753;0,06099;0,04435;0,03693;0,01721;0,08333;0,5
1538;0,39283;0,36323;0,4197;0,42311;0,07594;0,58936;0,03568;0,18074;0,06887;0,02127;0,00821;0,27471;0,16523;0,09431;0,04622;0,2238;1,0
286;0,48307;0,00939;0,69863;0,59569;0,10798;0,28633;0,0;0,07564;0,23356;0,13525;0,0892;0,34193;0,15165;0,0926;0,10534;0,09444;0,5
1484;0,58755;0,2857;0,29902;0,31481;0,11613;0,52809;0,02892;0,21247;0,09663;0,15904;0,00494;0,01146;0,18931;0,04338;0,0528;0,37434;1,0
429;0,16834;0,75458;0,24077;0,84906;0,0845;0,36659;0,28995;0,08443;0,09105;0,19767;0,11662;0,03759;0,1073;0,03233;0,05015;0,21111;0,5
1782;0,46298;0,30097;0,41238;0,47275;0,04685;0,37768;0,62189;0,1976;0,1346;0,30006;0,01293;0,00079;0,08686;0,08342;0,03183;0,35099;1,0
1240;0,46985;0,6482;0,03951;0,14539;0,12554;0,22105;0,21473;0,11955;0,19422;0,02618;0,10386;0,03928;0,03877;0,031;7e-05;0,2004;0,0
32;0,35718;0,25779;0,56781;0,93261;0,07347;0,46638;0,30026;0,0215;0,01949;0,10098;0,07412;0,09574;0,06152;0,02757;0,0362;0,16667;0,5
825;0,18634;0,51639;0,47296;0,17217;0,57359;0,30023;0,6709;0,01112;0,0323;0,044;0,07051;0,03999;0,07072;0,03762;0,05467;0,08056;0,0
1574;0,6003;0,37394;0,19282;0,47174;0,08646;0,02551;0,04842;0,02989;0,17153;0,01846;0,01512;0,01173;0,17188;0,08898;0,03257;0,22867;1,0
215;0,29423;0,56828;0,30617;0,94879;0,08254;0,1692;0,27062;0,14033;0,02431;0,10404;0,09862;0,02695;0,02146;0,00557;0,01573;0,08889;0,0
1254;0,46743;0,30914;0,39915;0,53351;0,08297;0,52851;0,1685;0,07613;0,14608;0,16005;0,01195;0,00903;0,17446;0,00566;0,01647;0,36428;1,0
327;0,16834;0,75458;0,24077;0,91914;0,05853;0,31236;0,3299;0,06467;0,02458;0,1377;0,25691;0,03442;0,01574;0,02034;0,02997;0,13333;0,0
561;0,35718;0,56828;0,24077;0,84367;0,06493;0,33189;0,10954;0,06542;0,09303;0,20135;0,37961;0,04255;0,03433;0,02403;0,0454;0,19444;0,5
1041;0,12281;0,41912;0,64142;0,39633;0,11142;0,22274;0,0205;0,11858;0,03804;0,02591;0,34486;0,01785;0,00433;0,16948;0,07531;0,05506;0,0
1492;0,59768;0,40083;0,16722;0,4163;0,09445;0,62141;0,04554;0,18934;0,12937;0,02068;0,00617;0,01614;0,14629;0,04069;0,08796;0,28631;1,0
1114;0,20041;0,81788;0,14077;0,68188;0,50346;0,63589;0,33442;0,09858;0,00596;0,03878;0,04402;0,37614;0,16365;0,00534;0,05908;0,09428;0,0
342;0,16834;0,69248;0,30617;0,32615;0,03486;0,22993;0,0;0,02374;0,18897;0,12729;0,23723;0,43949;0,88222;0,19445;0,07823;0,32778;0,5
630;0,23129;0,63038;0,30617;0,11051;0,02793;0,37744;0,02577;0,04093;0,06634;0,1481;0,32496;0,38809;0,06438;0,18102;0,05223;0,27222;0,5
148;0,4516;0,22674;0,5024;0,98652;0,06102;0,11497;0,53222;0,03063;0,06376;0,04345;0,00984;0,01424;0,02289;0,00128;0,0;0,13889;0,0
361;0,38865;0,47513;0,30617;0,83558;0,05888;0,24729;0,30928;0,01278;0,05068;0,0563;0,06051;0,06148;0,02432;0,03056;0,03917;0,07222;0,5
84;0,57748;0,28884;0,30617;0,81671;0,074;0,09328;0,04897;0,0;0,022;0,05875;0,16227;0,08794;0,09442;0,06642;0,02641;0,04444;0,5
49;0,07393;0,44408;0,66592;0,92722;0,07418;0,34273;0,52835;0,04416;0,12567;0,22093;0,09359;0,06475;0,20458;0,00616;0,05638;0,03889;0,0
469;0,35718;0,38198;0,43699;0,85445;0,04483;0,39262;0,48969;0,02698;0,01916;0,07038;0,1072;0,05013;0,02003;0,02029;0,01751;0,21111;0,5
156;0,26276;0,38198;0,5351;0,97305;0,07845;0,42082;0,54124;0,05554;0,07261;0,1328;0,03434;0,02804;0,11874;0,01167;0,19288;0,2;0,0
1331;0,34247;0,37113;0,4637;0,52923;0,06964;0,47028;0,0529;0,19217;0,13144;0,03823;0,00733;0,00278;0,13121;0,05852;0,01963;0,36394;1,0
1503;0,59569;0,36392;0,20817;0,24868;0,01609;0,67992;0,05037;0,2255;0,14214;0,18418;0,01632;0,00431;0,1502;0,03176;0,03094;0,28837;1,0
1126;0,56263;0,16256;0,45461;0,68113;0,55731;0,16089;0,32735;0,0735;0,13332;0,03608;0,33984;0,22921;0,15685;0,00408;0,00521;0,10091;0,0
1526;0,48257;0,30433;0,38849;0,3891;0,06841;0,39831;0,00065;0,21865;0,11635;0,07286;0,00851;0,00882;0,16783;0,1091;0,03584;0,41505;1,0
501;0,48307;0,35093;0,33888;0,40431;0,06084;0,31236;0,05541;0,09904;0,08484;0,07528;0,16604;0,52779;0,07868;0,19783;0,06113;0,21667;0,5
180;0,23129;0,78563;0,14265;0,69003;0,06724;0,28633;0,08376;0,09392;0,00423;0,1634;0,74079;0,18537;0,02003;0,04528;0,027;0,28333;0,5
1218;0,24636;0,85345;0,05556;0,30082;0,1263;0,09502;0,00345;0,08052;0,04349;0,35974;0,00324;0,2543;0,05814;0,16379;0,0934;0,08785;0,0
901;0,26854;0,52594;0,37748;0,86806;0,07751;0,18871;0,40249;0,18023;0,0246;0,01363;0,06377;0,11102;0,03771;0,00165;0,00534;0,07171;0,0
693;0,89221;0,07149;0,20806;0,13477;0,066;0,141;0,01675;0,10302;0,00991;0,04651;0,02554;0,1282;0,08298;0,22534;0,02255;0,36111;0,0
773;0,4516;0,50618;0,20806;0,86792;0,05532;0,25597;0,08763;0,0738;0,02597;0,20135;0,40913;0,06955;0,01717;0,02616;0,03837;0,01111;0,5
1517;0,59515;0,23128;0,34844;0,41408;0,04918;0,62638;0,01966;0,18192;0,09761;0,2662;0,01087;0,0109;0,15554;0,04483;0,02118;0,3864;1,0
529;0,29423;0,59933;0,27347;0,70889;0,06404;0,22993;0,08763;0,11473;0,03185;0,10465;0,09778;0,07932;0,04721;0,03436;0,02404;0,15;0,0
347;0,19982;0,44408;0,5351;0,91644;0,0644;0,37744;0,50902;0,17872;0,0296;0,20196;0,09422;0,00442;0,06009;0,01097;0,04184;0,16667;0,5
1293;0,20132;0,44394;0,53369;0,4195;0,07625;0,63955;0,04891;0,03182;0,12525;0,10975;0,01686;0,01633;0,15191;0,0853;0,03755;0,29902;1,0
1827;0,39201;0,40709;0,37435;0,45322;0,02042;0,41068;0,03689;0,18394;0,12974;0,35662;0,01841;0,0105;0,15135;0,03679;0,04163;0,10749;1,0
716;0,29423;0,66143;0,20806;0,85714;0,06813;0,43167;0,12887;0,0968;0,01467;0,24786;0,06365;0,07086;0,01631;0,03656;0,02211;0,02222;0,5
1053;0,13662;0,2436;0,81195;0,18688;0,01028;0,03762;0,65443;0,03994;0,03769;0,04715;0,29246;0,15307;0,0445;0,16405;0,00476;0,16439;0,0
887;0,40831;0,44325;0,31932;0,5574;0,00101;0,34291;0,49671;0,03464;0,02771;0,02282;0,3635;0,21225;0,01622;0,00485;0,07712;0,04679;0,0
602;0,54601;0,41303;0,20806;0,71698;0,09855;0,19306;0,08119;0,05479;0,05735;0,06181;0,26424;0,12132;0,06295;0,0463;0,03472;0,1;0,5
950;0,62139;0,22117;0,33182;0,93538;0,01632;0,06463;0,55326;0,14361;0,03134;0,02234;0,11582;0,25663;0,02185;0,00015;0,00051;0,19732;0,0
244;0,23129;0,47513;0,4697;0,8841;0,09304;0,43384;0,40979;0,08588;0,12825;0,22889;0,11307;0,05313;0,07868;0,03335;0,0454;0,18889;0,5
786;0,0439;0,46279;0,67742;0,34822;0,07621;0,19588;0,37946;0,0652;0,05942;0,03797;0,28612;0,44776;0,09687;0,07537;0,09088;0,00345;0,0
1671;0,1376;0,58065;0,45592;0,48354;0,08914;0,66039;0,02682;0,22175;0,14489;0,0127;0,01022;0,01142;0,14524;0,00166;0,02636;0,36103;1,0
1424;0,50473;0,39601;0,26889;0,32741;0,09286;0,50825;0,01781;0,19879;0,09915;0,12329;0,00604;0,01179;0,16264;0,03586;0,02822;0,37726;1,0
313;0,1054;0,41303;0,66592;0,91105;0,07151;0,49024;0,62371;0,04786;0,03489;0,12362;0,08312;0,06372;0,01574;0,03174;0,0276;0,11111;0,5
436;0,23129;0,63038;0,30617;0,70889;0,08254;0,23861;0,09021;0,06068;0,01758;0,18605;0,14698;0,10567;0,02146;0,06075;0,027;0,08333;0,0
1770;0,62511;0,29512;0,25007;0,56006;0,0074;0,66205;0,01468;0,16551;0,14173;0,22865;0,00546;0,01428;0,00295;0,08088;0,04119;0,16209;1,0
820;0,56731;0,3867;0,21366;0,40782;0,04498;0,15597;0,55801;0,0737;0,02079;0,01629;0,2812;0,23918;0,01472;0,01036;0,07593;0,17802;0,0
309;0,16834;0,35093;0,66592;0,85714;0,07276;0,36876;0,10052;0,08734;0,07935;0,19339;0,04481;0,04315;0,03193;0,01916;0,06758;0,08889;0,5
431;0,32571;0,59933;0,24077;0,84906;0,08432;0,33406;0,15464;0,03802;0,02372;0,16463;0,11495;0,06361;0,00858;0,05572;0,0368;0,18889;0,5
661;0,70337;0,25779;0,20806;0,67116;0,11154;0,21909;0,11985;0,13083;0,10816;0,06793;0,60176;0,09907;0,03004;0,03426;0,03828;0,03333;0,5
371;0,38865;0,50618;0,27347;0,38544;0,0434;0,34056;0,01289;0,03246;0,0598;0,07222;0,18132;0,34832;0,08298;0,23835;0,09288;0,17222;0,5
567;0,54601;0,44408;0,17536;0,30189;0,04376;0,40998;0,06443;0,11697;0,13016;0,14688;0,31889;0,36834;0,08441;0,20168;0,07181;0,26111;0,5
1829;0,3201;0,37312;0,48486;0,3305;0,00557;0,3848;0,04433;0,18938;0,04613;0,289;0,00635;0,00686;0,0206;0,08487;0,01801;0,38133;1,0
182;0,32571;0,69248;0,14265;0,58221;0,0539;0,39046;0,0;0,05845;0,02207;0,11261;0,72362;0,23338;0,02575;0,0509;0,01424;0,17222;0,5
1084;0,5071;0,43922;0,22091;0,16806;0,68882;0,20536;0,38003;0,08465;0,03492;0,01256;0,22465;0,11559;0,00686;0,17756;0,0991;0,13339;0,0
622;0,38865;0,31989;0,4697;0,63073;0,08717;0,59219;0,01289;0,10161;0,52243;0,39351;0,17902;0,14282;0,30901;0,03881;0,03472;0,20556;0,5
723;0,4516;0,28884;0,43699;0,88949;0,05443;0,41866;0,25515;0,0621;0,00681;0,12913;0,1206;0,07577;0,01416;0,02259;0,02623;0,17222;0,5
1117;0,48829;0,43872;0,24099;0,81614;0,12963;0,18955;0,65789;0,06084;0,07069;0,00094;0,1035;0,25926;0,02219;0,00899;0,10066;0,08136;0,0
835;0,42855;0,40704;0,33644;0,48254;0,19085;0,18462;0,66697;0,11425;0,06693;0,01363;0,01476;0,11901;0,00974;0,16008;0,06703;0,20281;0,0
1717;0,6332;0,22826;0,31208;0,43263;0,06258;0,62808;0,02942;0,13352;0,01515;0,26046;0,00439;0,00867;0,13057;0,00571;0,00327;0,25556;1,0
297;0,23129;0,47513;0,4697;0,52022;0,09624;0,33623;0,0;0,0855;0,16974;0,13525;0,20645;0,1503;0,2138;0,05195;0,18459;0,15556;0,5
1862;0,55604;0,38186;0,23048;0,31088;0,05825;0,62946;0,05206;0,00481;0,13613;0,23141;0,00083;0,00249;0,18022;0,06951;0,08288;0,24654;1,0
462;0,51454;0,47513;0,17536;0,85445;0,06635;0,24512;0,16753;0,03105;0,01341;0,194;0,06449;0,05619;0,02289;0,04394;0,03145;0,13889;0,5
1215;0,88896;0,16368;0,11433;0,20022;0,36141;0,08036;0,05082;0,22865;0,02797;0,03227;0,32767;0,21648;0,14224;0,00916;0,06748;0,04475;0,0
1103;0,26784;0,17121;0,75183;0,42853;0,00844;0,24367;0,48008;0,16022;0,06737;0,01404;0,00815;0,45306;0,00681;0,01256;0,05814;0,08669;0,0
378;0,23129;0,69248;0,24077;0,81941;0,10869;0,36659;0,13273;0,065;0,03713;0,11138;0,05967;0,09912;0,05007;0,06236;0,05074;0,12222;0,5
1520;0,54365;0,41995;0,20323;0,37146;0,06423;0,55107;0,04152;0,22103;0,17682;0,22417;0,00739;0,00477;0,14548;0,04579;0,02696;0,23772;1,0
106;0,29423;0,47513;0,40429;0,81132;0,08432;0,56182;0,51289;0,07745;0,178;0,42656;0,08752;0,05537;0,02575;0,00937;0,02107;0,13889;0,5
127;0,19982;0,72353;0,24077;0,5283;0,11439;0,39696;0,0;0,05479;0,10387;0,11567;0,5603;0,40254;0,06438;0,21281;0,06053;0,13889;0,5
1059;0,39354;0,04342;0,75582;0,91088;0,41161;0,15799;0,58324;0,08842;0,06698;0,04135;0,15188;0,16751;0,00496;0,00919;0,00752;0,07393;0,0
966;0,40189;0,41706;0,35359;0,86238;0,94508;0,05025;0,31097;0,02788;0,0646;0,01383;0,02971;0,06691;0,00283;0,00924;0,00442;0,13756;0,0
356;0,60896;0,22674;0,33888;0,95418;0,05479;0,20607;0,10696;0,17907;0,03541;0,0869;0,08417;0,03791;0,08011;0,02382;0,02018;0,19444;0,5
1729;0,39857;0,58269;0,18259;0,17686;0,08559;0,06895;0,27305;0,21393;0,17756;0,17081;0,01169;0,00417;0,15574;0,07054;0,0499;0,26215;1,0
683;0,4516;0,25779;0,4697;0,61456;0,06048;0,29718;0,01675;0,07413;0,17588;0,12852;0,06784;0,14538;0,36481;0,09137;0,04036;0,17778;0,5
1101;0,53214;0,62069;0,00376;0,65921;0,99492;0,07808;0,16907;0,02104;0,02326;0,04831;0,107;0,01085;0,0057;0,13874;0,0905;0,10918;0,0
768;0,23129;0,59933;0,33888;0,69003;0,10318;0,29067;0,05541;0,06135;0,03112;0,21236;0,27994;0,19022;0,03748;0,07119;0,07119;0,02778;0,0
210;0,32571;0,47513;0,37158;0,86792;0,06475;0,33623;0,24871;0,0643;0,0479;0,1481;0,0335;0,02749;0,06867;0,01097;0,01869;0,01667;0,0
1722;0,32995;0,40871;0,43714;0,49874;0,04111;0,67498;0,01803;0,16901;0,19115;0,09148;0,00716;0,00621;0,14167;0,08965;0,04735;0,22995;1,0
141;0,73485;0,25779;0,17536;0,86792;0,09339;0,4859;0,04897;0,07671;0,08107;0,07895;0,04544;0,05466;0,07868;0,03286;0,01929;0,06667;0,5
1341;0,47347;0,50607;0,18545;0,45722;0,03506;0,24216;0,03599;0,1999;0,03119;0,22585;0,0035;0,00084;0,18175;0,02461;0,03664;0,31893;1,0
1560;0,37665;0,43954;0,35613;0,38076;0,0522;0,57124;0,0261;0,0522;0,15732;0,30408;0,0022;0,01837;0,16803;0,15677;0,01423;0,03334;1,0
1162;0,63067;0,14209;0,40547;0,19881;0,02143;0,06289;0,26439;0,15482;0,05095;0,0477;0,24558;0,28318;0,02297;0,00139;0,07013;0,03993;0,0
1475;0,56979;0,22808;0,37817;0,31673;0,06417;0,66001;0,32192;0,18461;0,12841;0,03673;0,01168;0,00059;0,1598;0,1013;3e-05;0,32159;1,0
1290;0,58407;0,3127;0,2742;0,45177;0,97133;0,22849;0,6634;0,17558;0,12754;0,1545;0,00048;0,01758;0,18267;0,07727;0,05261;0,38686;1,0
1579;0,60522;0,2721;0,29497;0,31974;0,09121;0,63132;0,05722;0,18952;0,14222;0,11528;0,00154;0,01244;0,1623;0,03578;0,0156;0,38978;1,0
712;0,64043;0,22674;0,30617;0,84636;0,06849;0,23861;0,0451;0,06027;0,06971;0,16891;0,08333;0,05417;0,02804;0,0279;0,02632;0,17222;0,5
1183;0,552;0,13173;0,49814;0,2631;0,40606;0,17654;0,28011;0,05742;0,05291;0,01787;0,26413;0,08003;0,12764;0,12372;0,08612;0,10404;0,0
1859;0,56069;0,1992;0,41804;0,4053;0,12016;0,61786;0,03568;0,22939;0,11182;0,16279;0,20804;0,09255;0,00813;0,08935;0,04573;0,25068;1,0
756;0,23129;0,47513;0,4697;0,85175;0,06191;0,44902;0,32603;0,07272;0,03442;0,17258;0,03832;0,04457;0,02961;0,01707;0,02864;0,02222;0,5
11;0,31941;0,61175;0,23422;0,81186;0,07916;0,51364;0,08956;0,05415;0,02983;0,21053;0,21461;0,22241;0,02861;0,04218;0,03217;0,17778;0,5
1587;0,57147;0,41237;0,18231;0,27146;0,10965;0,59885;0,02354;0,21968;0,17219;0,25842;0,01682;0,0116;0,13445;0,04726;0,04694;0,40378;1,0
1667;0,52129;0,23733;0,41882;0,48127;0,01984;0,44367;0,03211;0,174;0,14503;0,23843;0,00108;0,00629;0,15742;0,11626;0,03527;0,36871;1,0
283;0,54601;0,13359;0,5024;0,31267;0,29745;0,24295;0,0;0,3962;0,45497;0,29192;0,02429;0,47002;0,41345;0,1541;0,17596;0,96667;0,5
292;0,51454;0,19569;0,4697;0,58491;0,12026;0,21692;0,0;0,0972;0,33003;0,18911;0,07601;0,18773;0,36643;0,05889;0,08575;0,16667;0,5
627;0,07393;0,69248;0,40429;0,69811;0,07543;0,52278;0,07732;0,03619;0,03885;0,38311;0,17588;0,04533;0,04149;0,05304;0,0365;0,07778;0,5
1437;0,60521;0,3833;0,17787;0,54192;0,12726;0,5522;0,02589;0,17519;0,14361;0,21146;0,00715;0,01651;0,16585;0,14785;0,03074;0,34048;1,0
758;0,1054;0,50618;0,56781;0,86523;0,07133;0,49458;0,07474;0,12461;0,03429;0,21542;0,06512;0,0545;0,0186;0,02054;0,03068;0,02778;0,0
130;0,23129;0,59933;0,33888;0,77898;0,08574;0,282;0,10696;0,07413;0,0627;0,23133;0,22676;0,17702;0,0372;0,05695;0,05549;0,11111;0,0
1106;0,22511;0,56848;0,3778;0,74589;0,04555;0,25191;0,13044;0,11881;0,10125;0,02025;0,21424;0,42959;0,10137;0,06307;0,07904;0,14638;0,0
324;0,48307;0,41303;0,27347;0,85445;0,0571;0,1974;0,18557;0,02117;0,06065;0,10282;0,03978;0,04201;0,04149;0,02607;0,1549;0,02778;0,5
1014;0,83721;0,15968;0,17232;0,71164;0,49065;0,28851;0,40749;0,06251;0,03765;0,02907;0,13414;0,2011;0,13169;0,0031;0,00593;0,01062;0,0
744;0,54601;0,25779;0,37158;0,38814;0,08948;0,3167;0,0;0,21011;0,03;0,15116;0,11662;0,1612;0,13004;0,25253;0,03439;0,19444;0,5
844;0,85435;0,10287;0,21435;0,97944;0,50499;0,08296;0,33199;0,14738;0,04453;0,12986;0,01394;0,19457;0,16915;0,01099;0,00874;0,11932;0,0
1740;0,71099;0,18578;0,27599;0,37424;0,09207;0,63146;0,0283;0,16678;0,0396;0,11514;0,00763;0,00237;0,16465;0,08841;0,0392;0,28164;1,0
1327;0,40032;0,43739;0,3338;0,38531;0,06607;0,67703;0,01466;0,06272;0,07341;0,33164;0,01283;0,00347;0,12949;0,0922;0,04575;0,35921;1,0
1325;0,37319;0,63857;0,1501;0,34372;0,07412;0,09185;0,06161;0,22571;0,09262;0,26964;0,01541;0,01829;0,18672;0,17408;0,08916;0,36873;1,0
696;0,42012;0,47513;0,27347;0,38544;0,04145;0,2538;0,01289;0,15424;0,12653;0,1377;0,29376;0,21243;0,09442;0,14489;0,05401;0,17222;0,5
985;0,79736;0,17634;0,19618;0,17506;0,81973;0,64405;0,51099;0,09317;0,02344;0,19464;0,018;0,12017;0,05011;0,01197;0,0974;0,18078;0,0
938;0,17458;0,77442;0,21339;0,95849;0,02305;0,2564;0,01355;0,16495;0,04494;0,0176;0,15709;0,36675;0,10734;0,09962;0,10282;0,05411;0,0
159;0,4516;0,28884;0,43699;0,93531;0,09322;0,43601;0,23582;0,10269;0,04037;0,32436;0,01738;0,01522;0,20315;0,01873;0,08546;0,20556;0,5
866;0,52691;0,20481;0,44723;0,70792;0,90095;0,13309;0,35071;0,06593;0,0281;0,00206;0,27361;0,01534;0,05677;0,01054;0,00447;0,13594;0,0
635;0,32571;0,16464;0,69863;0,16981;0,02437;0,10629;0,00387;0,02084;0,07017;0,01775;0,01256;0,32944;0,10157;0,23915;0,03294;0,21667;0,0
517;0,26276;0,78563;0,10995;0,77358;0,08895;0,47722;0,15206;0,1696;0,03079;0,2705;0,37395;0,05019;0,04864;0,06621;0,02136;0,14444;0,5
1332;0,47691;0,4533;0,23746;0,52284;0,09415;0,54882;0,05007;0,21933;0,10889;0,33425;0,0122;0,21717;0,13116;0,06767;0,03561;0,39527;1,0
598;0,48307;0,25779;0,43699;0,80593;0,16029;0,82213;0,23196;0,37681;1,0;0,44859;0,25607;0,04522;0,5608;0,02189;0,06677;0,47222;0,5
196;0,48307;0,50618;0,17536;0,7655;0,04056;0,28416;0,14562;0,09684;0,00978;0,07589;0,50419;0,09689;0,02432;0,02269;0,00475;0,01111;0,0
1539;0,65334;0,339;0,17451;0,42653;0,04871;0,67023;0,60146;0,20365;0,04529;0,25219;0,01176;0,00725;0,16398;0,04026;0,05219;0,30397;1,0
766;0,42012;0,44408;0,30617;0,33423;0,04376;0,40781;0,0;0,07413;0,02286;0,15177;0,27073;0,3553;0,0681;0,06385;0,04365;0,11111;0,5
411;0,57748;0,35093;0,24077;0,81402;0,07454;0,25163;0,12887;0,03395;0,0183;0,05447;0,23325;0,0425;0,03577;0,01654;0,02018;0,11111;0,5
97;0,48307;0,22674;0,4697;0,97844;0,07205;0,18438;0,12887;0,01901;0,0224;0,05263;0,0245;0,03399;0,01144;0,01092;0,01276;0,21111;0,0
1531;0,73771;0,32945;0,0969;0,48864;0,0175;0,37776;0,04406;0,0322;0,13124;0,23028;0,01324;0,00567;0,13476;0,03509;0,03842;0,32555;1,0
1007;0,08892;0,60109;0,48497;0,19583;0,0136;0,06964;0,2947;0,06939;0,06069;0,04408;0,21381;0,2898;0,05023;0,00915;0,03467;0,12034;0,0
157;0,19982;0,63038;0,33888;0,91644;0,08094;0,49458;0,12629;0,04167;0,1116;0,4388;0,04125;0,04091;0,06438;0,05042;0,04718;0,24444;0,5
420;0,23129;0,63038;0,30617;0,67116;0,08788;0,31887;0,08119;0,04308;0,05061;0,09425;0,10637;0,1318;0,0887;0,06412;0,02671;0,10556;0,0
